date,year,month,international_arrivals,asia_arrivals,europe_arrivals,americas_arrivals,oceania_arrivals,other_markets_arrivals,was_imputed,quality_flag,covid_period,recovery_period,log_international_arrivals,international_arrivals_mom_growth_pct,international_arrivals_yoy_growth_pct,log_asia_arrivals,asia_arrivals_mom_growth_pct,asia_arrivals_yoy_growth_pct,log_europe_arrivals,europe_arrivals_mom_growth_pct,europe_arrivals_yoy_growth_pct,log_americas_arrivals,americas_arrivals_mom_growth_pct,americas_arrivals_yoy_growth_pct,log_oceania_arrivals,oceania_arrivals_mom_growth_pct,oceania_arrivals_yoy_growth_pct,log_other_markets_arrivals,other_markets_arrivals_mom_growth_pct,other_markets_arrivals_yoy_growth_pct
2014-10-01,2014,10,559002,402746,70059,36204,28213,21780,False,observed,0,0,13.233908329948367,-5.395164170112087,-11.085343449526396,12.906061369270471,-6.013339120775518,4.747018158930949,11.157093023169736,-5.832146025430795,-10.44598688499444,10.496924888947062,3.4193161367726432,-6.688316709193531,10.24753814360942,4.779766768179461,864.8768809849521,9.988747396486952,-16.346597019511442,-82.47040169983984
2014-11-01,2014,11,608617,407016,127581,40870,22293,10857,False,observed,0,0,13.318944449015783,8.87563908536999,-16.745732756615972,12.916607775691347,1.0602215788611202,-16.187181467181468,11.756506735984384,82.10508285873334,7.892733915161365,10.618151576558324,12.888078665340853,-13.385326156063238,10.01202800682558,-20.983234679048667,-13.856795084817808,9.292565312231853,-50.15151515151515,-79.93012422360249
2014-12-01,2014,12,657304,449085,101232,46107,31932,28948,False,observed,0,0,13.395901899734444,7.999612235609588,-9.004650106804323,13.014967458384431,10.33595730880359,-6.826131879349195,11.525170191386666,-20.65276177487243,1.9754006708907923,10.738720061275421,12.813799853193043,1.3920042221928997,10.37136392076569,43.23778764634638,-0.07197621655452568,10.273256395986019,166.6298240766326,-54.52931844242339
2015-01-01,2015,1,706652,453411,112566,58618,40986,41070,True,stale_repeated_vector,0,0,13.468293603047723,7.507637257646382,-9.657013403427307,13.024554277899338,0.9632920271218204,-12.06335784147351,11.631294995271666,11.196064485538159,-0.9668763471605168,10.978797095634402,27.1347083956883,6.764534460148619,10.620985823959904,28.354002254791432,34.73372781065089,10.623033206950604,41.8750863617521,-39.23477540391785
2015-02-01,2015,2,756000,457737,123901,71129,50040,53193,False,observed,0,0,13.53579665516167,6.98335248467421,-10.216549132687113,13.034050062351936,0.9541012458894826,-16.659323132496773,11.727238138609684,10.069648028712042,-3.2469408631958685,11.172250408863095,21.343273397249995,10.563785304587082,10.820577964580847,22.090469916556877,73.23870521031677,10.881682087725098,29.517896274653022,-25.617719855131238
2015-03-01,2015,3,617895,397454,106958,51456,22781,39246,False,observed,0,0,13.33407381909207,-18.267857142857146,-12.93881432949382,12.89283448310963,-13.16978963902853,-16.688361641607397,11.580191513022097,-13.674627323427579,-13.320636978807897,10.848482352538639,-27.65819848444375,7.314021147469196,10.033682134193954,-54.474420463629095,-6.308862841867158,10.577604807189267,-26.219615362923697,6.078871259831886
2015-04-01,2015,4,690440,461945,107528,48877,34238,37852,False,observed,0,0,13.445084354500626,11.74066791283308,-7.445239818761895,13.043201115358098,16.22602867250047,-9.393945931951064,11.585506557750984,0.5329194637147205,1.1761606353149379,10.79706221716655,-5.012049129353235,8.154098070454951,10.441091417334723,50.29190992493744,-3.7636675380161355,10.541439097628123,-3.5519543392957265,-22.898928585977917
2015-05-01,2015,5,611262,418851,86401,47862,27946,30202,True,stale_repeated_vector,0,0,13.323280951480356,-11.467759689473379,-9.335750010382615,12.94527052706866,-9.328816201062896,-12.56249621630423,11.366754528799243,-19.647905661781117,13.850309658716565,10.776077149139185,-2.0766413650592286,24.11700637933718,10.238029355640393,-18.377241661311995,12.075396029677155,10.315663426335734,-20.21029271901088,-45.862909586290954
2015-06-01,2015,6,529445,374321,64570,46813,21445,22296,False,observed,0,0,13.179584567051613,-13.384931502367237,-1.9139420796774997,12.832868997047536,-10.631465604713853,-5.356429485266978,11.075505185620512,-25.26706866818671,2.086956521739136,10.753916221110412,-2.1917178555012296,1.6613099374565676,9.973246796950981,-23.26272096185501,-6.971195557869169,10.012162569161784,-26.177074365936026,87.04697986577182
2015-07-01,2015,7,593566,390746,92940,52986,32225,24669,False,observed,0,0,13.29390369156685,12.110984143773207,5.105040231187674,12.875813011507079,4.3879451059384955,6.416946272168711,11.43970940263897,43.93681276134427,2.9247278485919015,10.877783006696857,13.186508021276143,13.711183123377047,10.380497827807389,50.268127768710656,-6.772551061736964,10.113302673639005,10.643164693218509,-5.446531238022234
2015-08-01,2015,8,664985,463223,107797,42502,24454,27009,False,observed,0,0,13.407519762992614,12.032191870828179,7.500468809611571,13.045963858585031,18.548366458005972,7.2451722389559325,11.588005107756247,15.985582095975893,-1.6827493113952707,10.657306412628806,-19.786358660778312,8.809298277053834,10.104549080704135,-24.11481768813033,-1.3434461612942261,10.203925422776587,9.485589201021515,105.09529956716533
2015-09-01,2015,9,626324,461395,75923,36498,25608,26900,False,observed,0,0,13.347623088073089,-5.813815349218398,5.998331305288196,13.042009788078765,-0.39462634627382975,7.673261550381083,11.237474947782342,-29.568540868484284,2.0497862845775483,10.505012743548761,-14.12639405204461,4.259148170365923,10.150660081649699,4.719064365747938,-4.894897125454955,10.19988156558993,-0.4035691806434927,3.3184821017053334
2015-10-01,2015,10,649099,463252,89260,42821,27640,26126,False,observed,0,0,13.383340526425703,3.636296868713318,16.11747364052365,13.046026461461546,0.4024751026777462,15.023364602007216,11.399308738183262,17.566481830275404,27.406899898656857,10.66478391544408,17.324236944490103,18.276985968401284,10.227019277881606,7.935020306154317,-2.030978626874136,10.17068626604651,-2.8773234200743514,19.954086317722684
2015-11-01,2015,11,732740,494870,127304,52872,24552,33142,False,observed,0,0,13.504546211260635,12.88570772717259,20.3942709454386,13.112050380795885,6.825226874357804,21.584900839279044,11.75433320589002,42.62155500784226,-0.21711696882764642,10.875629177150289,23.47212816141613,29.366283337411314,10.108548596299572,-11.172214182344431,10.133225676221237,10.408556639189738,26.85447446987674,205.25927972736483
2015-12-01,2015,12,760798,522991,116322,54890,30906,35689,False,observed,0,0,13.542123161398084,3.8291890711575682,15.745225953287978,13.167319534485992,5.682502475397588,16.457018159145818,11.664117486567262,-8.626594608181993,14.906353722143194,10.913086461543935,3.816765017400514,19.049168239096016,10.33870561879364,25.879765395894427,-3.213077790304397,10.482597797038709,7.685112546014117,23.286582838192626
2016-01-01,2016,1,760798,522991,116322,54890,30906,35689,False,observed,0,0,13.542123161398084,0.0,7.662328840787258,13.167319534485992,0.0,15.345900297963656,11.664117486567262,0.0,3.336709130643345,10.913086461543935,0.0,-6.359821215326356,10.33870561879364,0.0,-24.593763724198503,10.482597797038709,0.0,-13.102020939858782
2016-02-01,2016,2,843726,588727,143321,81597,28550,1531,False,observed,0,0,13.64558307631988,10.900133806871203,11.603968253968254,13.285717857732266,12.569241153289434,28.616869512405586,11.872842148787795,23.210570657313312,15.673804085519883,11.309547775570477,48.6554928037894,14.716922774114627,10.259412215084156,-7.62311525270174,-42.945643485211825,7.333676395657684,-95.71016279525905,-97.12180174083056
2016-03-01,2016,3,830608,584433,153505,64702,26000,1968,False,observed,0,0,13.629913241724028,-1.5547701504990963,34.42542826855694,13.278397425436898,-0.7293703193500534,47.0441862454523,11.941488418768794,7.105727702151121,43.51895136408683,11.077547391912312,-20.7054180913514,25.742381840796025,10.165851817003619,-8.931698774080566,14.130196216145041,7.584773077612199,28.54343566296538,-94.98547622687661
2016-04-01,2016,4,799612,559313,142409,60012,35255,2623,False,observed,0,0,13.591881888999522,-3.7317242309248155,15.811946005445797,13.234464523879446,-4.298183025256963,21.077833941270075,11.866458478210026,-7.228429041399298,32.438992634476605,11.002299821206904,-7.248616735185931,22.781676453137468,10.470362642153141,35.59615384615385,2.9703837840995284,7.872073979866873,33.282520325203244,-93.0703793722921
2016-05-01,2016,5,767373,581624,110818,49459,23395,2077,False,observed,0,0,13.550728272438732,-4.031830437762318,25.539130520137032,13.273579469824604,3.989000792043096,38.86179094713873,11.615644494974603,-22.183288977522487,28.26008958229651,10.808899322512744,-17.58481637005932,3.336676277631523,10.060277603300317,-33.64061835200681,-16.284978172189223,7.638679823876112,-20.81585970263058,-93.12297198861003
2016-06-01,2016,6,710574,539773,84138,59143,25285,2235,False,observed,0,0,13.473828373101478,-7.4017459566599335,34.21110785822889,13.198903959789693,-7.195542137188282,44.200565824519586,11.340213586954706,-24.075511198541754,30.305095245470028,10.987713519208159,19.57985402050182,26.33883750240318,10.137966613514083,8.078649284035055,17.906271858242008,7.711996507047669,7.607125662012515,-89.97578040904199
2016-07-01,2016,7,856438,631377,121874,64497,36468,2222,False,observed,0,0,13.66053720650215,20.52762977536471,44.28690322558906,13.355658427454904,16.970837741050417,61.58246021712315,11.710743003138282,44.8501271720269,31.13191306219065,11.074373990074257,9.05263513856247,21.724606499830145,10.504190442704793,44.22780304528378,13.166795965865008,7.706162970199576,-0.5816554809843444,-90.99274392962829
